document_number,comment_id,category,agency
2025-18856,NCUA-2025-0543-0005,Organization/Corporation,National Credit Union Administration
2025-18856,NCUA-2025-0543-0006,Organization/Corporation,National Credit Union Administration
2025-18856,NCUA-2025-0543-0007,Organization/Corporation,National Credit Union Administration
2025-18856,NCUA-2025-0543-0008,Organization/Corporation,National Credit Union Administration
2025-18856,NCUA-2025-0543-0011,Organization/Corporation,National Credit Union Administration
2025-18856,NCUA-2025-0543-0009,Organization/Corporation,National Credit Union Administration
2025-18856,NCUA-2025-0543-0010,Organization/Corporation,National Credit Union Administration
2025-19623,NCUA-2025-0972-0004,Ordinary Citizen,National Credit Union Administration
2025-04650,NRC-2024-0216-0005,Ordinary Citizen,Nuclear Regulatory Commission
2025-18856,NCUA-2025-0543-0012,Organization/Corporation,National Credit Union Administration
2025-19623,NCUA-2025-0972-0002,Organization/Corporation,National Credit Union Administration
2025-19623,NCUA-2025-0972-0003,Academic/Industry/Expert (incl. small/local business),National Credit Union Administration
2025-03481,NRC-2025-0040-0003,Ordinary Citizen,Nuclear Regulatory Commission
2025-19623,NCUA-2025-0972-0005,Organization/Corporation,National Credit Union Administration
2025-19623,NCUA-2025-0972-0006,Organization/Corporation,National Credit Union Administration
2025-05136,NLRB-2025-0001-0002,Ordinary Citizen,National Labor Relations Board
2025-00989,NRC-2024-0217-0002,Organization/Corporation,Nuclear Regulatory Commission
2025-00989,NRC-2024-0217-0003,Organization/Corporation,Nuclear Regulatory Commission
2025-05468,NRC-2024-0075-0012,Ordinary Citizen,Nuclear Regulatory Commission
2025-05468,NRC-2024-0075-0011,Ordinary Citizen,Nuclear Regulatory Commission
2025-05468,NRC-2024-0075-0010,Ordinary Citizen,Nuclear Regulatory Commission
2025-05468,NRC-2024-0075-0009,Ordinary Citizen,Nuclear Regulatory Commission
2025-14174,NRC-2023-0034-0002,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-14174,NRC-2023-0034-0006,Undecided/Anonymous,Nuclear Regulatory Commission
2025-10324,NRC-2025-0060-0004,Organization/Corporation,Nuclear Regulatory Commission
2025-14174,NRC-2023-0034-0003,Organization/Corporation,Nuclear Regulatory Commission
2025-14174,NRC-2023-0034-0004,Organization/Corporation,Nuclear Regulatory Commission
2025-14174,NRC-2023-0034-0005,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-16769,NRC-2025-0775-0002,Organization/Corporation,Nuclear Regulatory Commission
2025-16769,NRC-2025-0775-0003,Organization/Corporation,Nuclear Regulatory Commission
2025-00974,NRC-2024-0167-0009,Ordinary Citizen,Nuclear Regulatory Commission
2025-10324,NRC-2025-0060-0003,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-16835,NRC-2025-0808-0002,Organization/Corporation,Nuclear Regulatory Commission
2025-00974,NRC-2024-0167-0005,Ordinary Citizen,Nuclear Regulatory Commission
2025-00974,NRC-2024-0167-0011,Ordinary Citizen,Nuclear Regulatory Commission
2025-00974,NRC-2024-0167-0010,Organization/Corporation,Nuclear Regulatory Commission
2025-00974,NRC-2024-0167-0002,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-00974,NRC-2024-0167-0014,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-00974,NRC-2024-0167-0013,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-00974,NRC-2024-0167-0018,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-01997,NRC-2024-0076-0112,Ordinary Citizen,Nuclear Regulatory Commission
2025-00974,NRC-2024-0167-0008,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-01997,NRC-2024-0076-0116,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-01997,NRC-2024-0076-0121,Ordinary Citizen,Nuclear Regulatory Commission
2025-00974,NRC-2024-0167-0012,Organization/Corporation,Nuclear Regulatory Commission
2025-01997,NRC-2024-0076-0117,Political Consultant/Lobbyist,Nuclear Regulatory Commission
2025-01997,NRC-2024-0076-0119,Organization/Corporation,Nuclear Regulatory Commission
2025-01997,NRC-2024-0076-0113,Ordinary Citizen,Nuclear Regulatory Commission
2025-01997,NRC-2024-0076-0124,Organization/Corporation,Nuclear Regulatory Commission
2025-01997,NRC-2024-0076-0120,Ordinary Citizen,Nuclear Regulatory Commission
2025-01997,NRC-2024-0076-0125,Ordinary Citizen,Nuclear Regulatory Commission
2025-01997,NRC-2024-0076-0122,Ordinary Citizen,Nuclear Regulatory Commission
2025-02779,NRC-2023-0069-0014,Organization/Corporation,Nuclear Regulatory Commission
2025-01997,NRC-2024-0076-0123,Organization/Corporation,Nuclear Regulatory Commission
2025-02779,NRC-2023-0069-0004,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-02779,NRC-2023-0069-0012,Organization/Corporation,Nuclear Regulatory Commission
2025-02779,NRC-2023-0069-0016,Organization/Corporation,Nuclear Regulatory Commission
2025-02779,NRC-2023-0069-0008,Organization/Corporation,Nuclear Regulatory Commission
2025-02779,NRC-2023-0069-0011,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-02779,NRC-2023-0069-0013,Organization/Corporation,Nuclear Regulatory Commission
2025-02779,NRC-2023-0069-0017,Organization/Corporation,Nuclear Regulatory Commission
2025-02779,NRC-2023-0069-0018,Organization/Corporation,Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0006,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0020,Ordinary Citizen,Nuclear Regulatory Commission
2025-02779,NRC-2023-0069-0007,Organization/Corporation,Nuclear Regulatory Commission
2025-02779,NRC-2023-0069-0010,Organization/Corporation,Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0024,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0017,Undecided/Anonymous,Nuclear Regulatory Commission
2025-02779,NRC-2023-0069-0009,Organization/Corporation,Nuclear Regulatory Commission
2025-02779,NRC-2023-0069-0003,Organization/Corporation,Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0005,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0016,Ordinary Citizen,Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0002,Ordinary Citizen,Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0021,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0010,Ordinary Citizen,Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0013,Ordinary Citizen,Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0012,Ordinary Citizen,Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0008,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0018,Ordinary Citizen,Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0014,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0004,Ordinary Citizen,Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0015,Undecided/Anonymous,Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0019,Ordinary Citizen,Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0003,Ordinary Citizen,Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0011,Ordinary Citizen,Nuclear Regulatory Commission
2025-15087,NRC-2025-0084-0008,Ordinary Citizen,Nuclear Regulatory Commission
2025-15087,NRC-2025-0084-0013,Ordinary Citizen,Nuclear Regulatory Commission
2025-13501,NRC-2025-0313-0023,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-15087,NRC-2025-0084-0004,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-15087,NRC-2025-0084-0006,Ordinary Citizen,Nuclear Regulatory Commission
2025-15087,NRC-2025-0084-0011,Organization/Corporation,Nuclear Regulatory Commission
2025-15087,NRC-2025-0084-0015,Organization/Corporation,Nuclear Regulatory Commission
2025-15087,NRC-2025-0084-0007,Ordinary Citizen,Nuclear Regulatory Commission
2025-15087,NRC-2025-0084-0012,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-15087,NRC-2025-0084-0016,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-00726,PBGC-2025-0002-0002,Ordinary Citizen,Pension Benefit Guaranty Corporation
2025-15087,NRC-2025-0084-0014,Organization/Corporation,Nuclear Regulatory Commission
2025-05162,OPM_FRDOC_0001-4472,Academic/Industry/Expert (incl. small/local business),Personnel Management Office
2025-05162,OPM_FRDOC_0001-4486,Academic/Industry/Expert (incl. small/local business),Personnel Management Office
2025-05162,OPM_FRDOC_0001-4487,Ordinary Citizen,Personnel Management Office
2025-05162,OPM_FRDOC_0001-4488,Academic/Industry/Expert (incl. small/local business),Personnel Management Office
2025-07171,OPM_FRDOC_0001-4473,Political Consultant/Lobbyist,Personnel Management Office
2025-07171,OPM_FRDOC_0001-4471,Ordinary Citizen,Personnel Management Office
2025-03481,NRC-2025-0040-0002,Ordinary Citizen,Nuclear Regulatory Commission
2025-14680,PBGC-2025-0003-0013,Organization/Corporation,Pension Benefit Guaranty Corporation
2025-15087,NRC-2025-0084-0010,Academic/Industry/Expert (incl. small/local business),Nuclear Regulatory Commission
2025-06904,OPM-2025-0004-3352,Ordinary Citizen,Personnel Management Office
2025-05696,OPM_FRDOC_0001-4485,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-6206,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-6785,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-2470,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-3804,Ordinary Citizen,Personnel Management Office
2025-18748,OPM-2025-0206-0003,Undecided/Anonymous,Personnel Management Office
2025-06904,OPM-2025-0004-1523,Ordinary Citizen,Personnel Management Office
2025-18748,OPM-2025-0206-0004,Undecided/Anonymous,Personnel Management Office
2025-18748,OPM-2025-0206-0005,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-4819,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-4520,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-5144,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-6297,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-2634,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-5058,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-5205,Academic/Industry/Expert (incl. small/local business),Personnel Management Office
2025-06904,OPM-2025-0004-5611,Academic/Industry/Expert (incl. small/local business),Personnel Management Office
2025-06904,OPM-2025-0004-2056,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-2947,Academic/Industry/Expert (incl. small/local business),Personnel Management Office
2025-06904,OPM-2025-0004-2995,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-5110,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-2572,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-1595,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-1543,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-5357,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-2472,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-5796,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-5057,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-1929,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-4671,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-2347,Academic/Industry/Expert (incl. small/local business),Personnel Management Office
2025-06904,OPM-2025-0004-6515,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-5309,Academic/Industry/Expert (incl. small/local business),Personnel Management Office
2025-06904,OPM-2025-0004-3175,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-5968,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-2533,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-1858,Academic/Industry/Expert (incl. small/local business),Personnel Management Office
2025-06904,OPM-2025-0004-1787,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-4483,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-3393,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-2136,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-3868,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-5586,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-3741,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-4763,Academic/Industry/Expert (incl. small/local business),Personnel Management Office
2025-06904,OPM-2025-0004-3261,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-6544,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-5799,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-0170,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-4910,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-3051,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-2401,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-2510,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-5253,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-1975,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-4508,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-3836,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-3073,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-3610,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-1850,Academic/Industry/Expert (incl. small/local business),Personnel Management Office
2025-06904,OPM-2025-0004-0060,Academic/Industry/Expert (incl. small/local business),Personnel Management Office
2025-06904,OPM-2025-0004-3797,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-3468,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-5227,Academic/Industry/Expert (incl. small/local business),Personnel Management Office
2025-06904,OPM-2025-0004-2691,Academic/Industry/Expert (incl. small/local business),Personnel Management Office
2025-06904,OPM-2025-0004-5333,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-1822,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-2416,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-3139,Ordinary Citizen,Personnel Management Office
2025-06904,OPM-2025-0004-1515,Ordinary Citizen,Personnel Management Office
