document_number,comment_id,category,agency
2016-29830,DOT-OST-2014-0002-4708,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6484,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5779,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3450,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4316,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4122,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7005,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3988,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7296,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4382,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3390,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7062,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3113,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3191,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6321,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-2856,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7706,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6580,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3889,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7286,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5142,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3814,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4294,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6924,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5936,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4139,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7151,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7572,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6214,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3478,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-29830,DOT-OST-2014-0002-6184,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5799,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5173,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5636,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4171,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3292,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7485,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6340,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6256,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4660,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5444,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4241,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7397,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-29830,DOT-OST-2014-0002-7125,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7472,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5133,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4576,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5660,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5975,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7591,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4312,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4917,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4579,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4744,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5671,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6126,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3718,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4346,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7043,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5745,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7785,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4842,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6544,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-29830,DOT-OST-2014-0002-3898,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5944,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4059,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6934,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7663,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3336,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6807,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6167,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-29830,DOT-OST-2014-0002-6496,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6719,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5679,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7423,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7346,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6655,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5317,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6775,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3137,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6494,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5324,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7345,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5480,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6855,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6621,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3845,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6463,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5777,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7279,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-2842,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-7322,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3181,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6814,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5863,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3332,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5342,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3976,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6856,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-6536,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-5374,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4957,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-4795,Ordinary Citizen,Transportation Department
2016-29830,DOT-OST-2014-0002-3104,Ordinary Citizen,Transportation Department
2015-33150,DOT-OST-2015-0246-0096,Ordinary Citizen,Transportation Department
2015-33150,DOT-OST-2015-0246-0039,Academic/Industry/Expert (incl. small/local business),Transportation Department
2015-33150,DOT-OST-2015-0246-0036,Ordinary Citizen,Transportation Department
2015-33150,DOT-OST-2015-0246-0301,Ordinary Citizen,Transportation Department
2015-33150,DOT-OST-2015-0246-0302,Academic/Industry/Expert (incl. small/local business),Transportation Department
2015-33150,DOT-OST-2015-0246-0053,Ordinary Citizen,Transportation Department
2015-33150,DOT-OST-2015-0246-0040,Ordinary Citizen,Transportation Department
2015-33150,DOT-OST-2015-0246-0049,Organization/Corporation,Transportation Department
2015-33150,DOT-OST-2015-0246-0060,Organization/Corporation,Transportation Department
2015-33150,DOT-OST-2015-0246-0089,Political Consultant/Lobbyist,Transportation Department
2015-33150,DOT-OST-2015-0246-0035,Ordinary Citizen,Transportation Department
2015-33150,DOT-OST-2015-0246-0055,Academic/Industry/Expert (incl. small/local business),Transportation Department
2015-33150,DOT-OST-2015-0246-0072,Ordinary Citizen,Transportation Department
2015-33150,DOT-OST-2015-0246-0082,Ordinary Citizen,Transportation Department
2015-33150,DOT-OST-2015-0246-0087,Ordinary Citizen,Transportation Department
2015-33150,DOT-OST-2015-0246-0086,Ordinary Citizen,Transportation Department
2015-33150,DOT-OST-2015-0246-0300,Ordinary Citizen,Transportation Department
2015-33150,DOT-OST-2015-0246-0057,Organization/Corporation,Transportation Department
2015-33150,DOT-OST-2015-0246-0090,Academic/Industry/Expert (incl. small/local business),Transportation Department
2015-33150,DOT-OST-2015-0246-0084,Ordinary Citizen,Transportation Department
2015-33150,DOT-OST-2015-0246-0056,Organization/Corporation,Transportation Department
2015-33150,DOT-OST-2015-0246-0122,Political Consultant/Lobbyist,Transportation Department
2016-05370,DOT-OST-2015-0248-0042,Academic/Industry/Expert (incl. small/local business),Transportation Department
2015-33150,DOT-OST-2015-0246-0061,Organization/Corporation,Transportation Department
2015-33150,DOT-OST-2015-0246-0093,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-05370,DOT-OST-2015-0248-0038,Ordinary Citizen,Transportation Department
2016-05370,DOT-OST-2015-0248-0029,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0020,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0046,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0031,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0065,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-05370,DOT-OST-2015-0248-0034,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0049,Ordinary Citizen,Transportation Department
2016-05370,DOT-OST-2015-0248-0045,Ordinary Citizen,Transportation Department
2016-05370,DOT-OST-2015-0248-0084,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0089,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-05370,DOT-OST-2015-0248-0080,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-05370,DOT-OST-2015-0248-0064,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0053,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0072,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0066,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0074,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-05370,DOT-OST-2015-0248-0036,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-05370,DOT-OST-2015-0248-0056,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-05370,DOT-OST-2015-0248-0041,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-05370,DOT-OST-2015-0248-0028,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0040,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-05370,DOT-OST-2015-0248-0062,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0085,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0069,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0086,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0057,Organization/Corporation,Transportation Department
2016-07139,DOT-OST-2016-0044-0005,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-05370,DOT-OST-2015-0248-0018,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0076,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-07139,DOT-OST-2016-0044-0012,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-05370,DOT-OST-2015-0248-0026,Organization/Corporation,Transportation Department
2016-05370,DOT-OST-2015-0248-0082,Organization/Corporation,Transportation Department
2016-07139,DOT-OST-2016-0044-0023,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-07139,DOT-OST-2016-0044-0014,Organization/Corporation,Transportation Department
2016-07139,DOT-OST-2016-0044-0020,Organization/Corporation,Transportation Department
2016-07139,DOT-OST-2016-0044-0002,Ordinary Citizen,Transportation Department
2016-07139,DOT-OST-2016-0044-0006,Organization/Corporation,Transportation Department
2016-07139,DOT-OST-2016-0044-0028,Organization/Corporation,Transportation Department
2016-08062,DOT-OST-2015-0246-0110,Ordinary Citizen,Transportation Department
2016-07139,DOT-OST-2016-0044-0026,Organization/Corporation,Transportation Department
2016-07139,DOT-OST-2016-0044-0010,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-07139,DOT-OST-2016-0044-0011,Organization/Corporation,Transportation Department
2016-07139,DOT-OST-2016-0044-0017,Organization/Corporation,Transportation Department
2016-08062,DOT-OST-2015-0246-0103,Ordinary Citizen,Transportation Department
2016-07139,DOT-OST-2016-0044-0008,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-08062,DOT-OST-2015-0246-0102,Ordinary Citizen,Transportation Department
2016-07139,DOT-OST-2016-0044-0003,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-08062,DOT-OST-2015-0246-0104,Ordinary Citizen,Transportation Department
2016-08062,DOT-OST-2015-0246-0116,Organization/Corporation,Transportation Department
2016-08062,DOT-OST-2015-0246-0109,Organization/Corporation,Transportation Department
2016-08062,DOT-OST-2015-0246-0118,Political Consultant/Lobbyist,Transportation Department
2016-13261,DOT-OST-2016-0053-0002,Ordinary Citizen,Transportation Department
2016-08062,DOT-OST-2015-0246-0119,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0090,Undecided/Anonymous,Transportation Department
2016-13261,DOT-OST-2016-0053-0053,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0022,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0024,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0023,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-13261,DOT-OST-2016-0053-0078,Undecided/Anonymous,Transportation Department
2016-13261,DOT-OST-2016-0053-0015,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0075,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0007,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0089,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0004,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0069,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0061,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-13261,DOT-OST-2016-0053-0082,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0091,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0083,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-13261,DOT-OST-2016-0053-0041,Academic/Industry/Expert (incl. small/local business),Transportation Department
2016-13261,DOT-OST-2016-0053-0065,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0003,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0016,Organization/Corporation,Transportation Department
2016-13261,DOT-OST-2016-0053-0063,Organization/Corporation,Transportation Department
