document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2020-24673,Consent for Release of VA Medical Records,Veterans Affairs Department,2020-11-13,,,VA-2018-VHA-0007-0022,0,federalregister
2020-25157,"Carbon and Alloy Seamless Standard, Line and Pressure Pipe (Under 4.5 Inches) From Romania: Rescission of Antidumping Duty Administrative Review; 2019-2020","Commerce Department, International Trade Administration",2020-11-13,,,ITA_FRDOC_0001-6602,0,federalregister
2020-25044,Forged Steel Fittings From the People's Republic of China: Preliminary Results of Countervailing Duty Administrative Review; 2018,"Commerce Department, International Trade Administration",2020-11-13,,,ITA_FRDOC_0001-6606,0,federalregister
2020-25141,Procurement List; Additions and Deletions,Committee for Purchase From People Who Are Blind or Severely Disabled,2020-11-13,,,CPPBSD-2020-0080-0001,0,federalregister
2020-25094,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Comment Request; Application Package for AmeriCorps External Reviewer Survey,Corporation for National and Community Service,2020-11-13,,2021-01-12,CNCS-2020-0020-0001,1,federalregister
2020-25067,Proposed Collection; Comment Request,Defense Department,2020-11-13,,2021-01-12,DOD-2020-OS-0088-0001,1,federalregister
2020-25110,Combined Notice of Filings #2,"Energy Department, Federal Energy Regulatory Commission",2020-11-13,,,FERC-2020-1475-0001,0,federalregister
2020-25114,"Notice of Waiver Period for Water Quality Certification Application; North Hartland, LLC","Energy Department, Federal Energy Regulatory Commission",2020-11-13,,,FERC-2020-1473-0001,0,federalregister
2020-25113,"Notice of Petition for Declaratory Order; Turlock Irrigation District, Modesto Irrigation District","Energy Department, Federal Energy Regulatory Commission",2020-11-13,,,FERC-2020-1472-0001,0,federalregister
2020-25111,"Pleinmont Solar 1, LLC; Notice of Institution of Section 206 Proceeding and Refund Effective Date","Energy Department, Federal Energy Regulatory Commission",2020-11-13,,,FERC-2020-1471-0001,0,federalregister
2020-25096,Advisory Committee on the Records of Congress; Meeting,National Archives and Records Administration,2020-11-13,,,NARA_FRDOC_0001-0847,0,federalregister
2020-25158,Information Collection: Nondiscrimination in Federally Assisted Programs or Activities Receiving Assistance From the Commission,Nuclear Regulatory Commission,2020-11-13,,2020-12-14,NRC-2019-0257-0011,0,federalregister
2020-25142,"Prospective Grant of an Exclusive Patent License: Field-Deployable Mass Spectrometer Diagnostic for SARS, SARS-CoV-2 and Other Viruses, Bacteria and Bacterial Serovar, and Drug Impurities","Health and Human Services Department, Food and Drug Administration",2020-11-13,,2020-11-30,FDA-2020-N-1992-0001,0,federalregister
2020-25073,Louisiana; Amendment No. 1 to Notice of an Emergency Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0244,0,federalregister
2020-25074,Mississippi; Amendment No. 1 to Notice of an Emergency Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0252,0,federalregister
2020-25089,Delaware; Major Disaster and Related Determinations,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0251,0,federalregister
2020-25079,California; Amendment No. 7 to Notice of a Major Disaster Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0237,0,federalregister
2020-25045,Citric Acid and Certain Citrate Salts From Colombia: Final Results of Antidumping Duty Administrative Review; 2018-2019,"Commerce Department, International Trade Administration",2020-11-13,,,ITA_FRDOC_0001-6603,0,federalregister
2020-25245,"Advisory Committee on Minority Veterans, Notice of Meeting",Veterans Affairs Department,2020-11-16,,,VA-2020-VACO-0002-0104,0,federalregister
2020-24198,Endangered and Threatened Wildlife and Plants; Review of Domestic Species That Are Candidates for Listing as Endangered or Threatened; Annual Notification of Findings on Resubmitted Petitions; Annual Description of Progress on Listing Actions,"Interior Department, Fish and Wildlife Service",2020-11-16,,,FWS-HQ-ES-2020-0003-0001,2,federalregister
2020-25182,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change Relating To Amend Its Fees Schedule",Securities and Exchange Commission,2020-11-16,,,SEC-2020-1824-0001,0,federalregister
2020-25180,"Self-Regulatory Organizations; Nasdaq BX, Inc.; Notice of Filing of Proposed Rule Change To Utilize the FIX Protocol To Submit Orders to BX's Price Improvement Auction Mechanism",Securities and Exchange Commission,2020-11-16,,,SEC-2020-1822-0001,0,federalregister
2020-25181,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Add Certain Fees Related to the Listing and Trading of Options Contracts on the Mini-SPX Index (“XSP”) and Update Certain Other Language in the Fee Schedule",Securities and Exchange Commission,2020-11-16,,,SEC-2020-1821-0001,0,federalregister
2020-25172,"Agency Information Collection Activities: Homeland Security Acquisition Regulation (HSAR) Various Homeland Security Acquisitions Regulations, DHS Form 700-1, DHS Form 700-2, DHS Form 700-3, DHS Form 700-4",Homeland Security Department,2020-11-16,,2021-01-15,DHS-2020-0045-0001,0,federalregister
2020-25220,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Mineral Materials Disposal,"Interior Department, Land Management Bureau",2020-11-16,,2020-12-16,,0,federalregister
2020-25167,National Register of Historic Places; Notification of Pending Nominations and Related Actions,"Interior Department, National Park Service",2020-11-16,,2020-12-01,,0,federalregister
2020-25244,Agency Information Collection Activities; Proposed eCollection eComments Requested; Extension With Change of a Currently Approved Collection; Report of Multiple Sale or Other Disposition of Certain Rifles-ATF Form 3310.12,"Justice Department, Alcohol, Tobacco, Firearms, and Explosives Bureau",2020-11-16,,2021-01-15,,0,federalregister
2020-25215,"Submission for OMB Review, Comment Request, Proposed Collection Requests: Generic Clearance for the Collection of Qualitative Feedback on Agency Service Delivery","National Foundation on the Arts and the Humanities, Institute of Museum and Library Services",2020-11-16,,2020-12-14,ARTS-2020-0073-0001,0,federalregister
2020-25246,Securing Updated and Necessary Statutory Evaluations Timely,Health and Human Services Department,2020-11-16,,,HHS-OS-2022-0008-0593,0,federalregister
2020-25226,"Utility Scale Wind Towers From India, Malaysia, and Spain: Initiation of Less-Than-Fair-Value Investigations","Commerce Department, International Trade Administration",2020-11-16,,,ITA_FRDOC_0001-6607,0,federalregister
2020-25205,"Specialty Products US, LLC; Supplemental Notice That Initial Market-Based Rate Filing Includes Request for Blanket Section 204 Authorization","Energy Department, Federal Energy Regulatory Commission",2020-11-16,,,FERC-2020-1482-0001,0,federalregister
2020-25208,"Premium Energy Holdings, LLC; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications","Energy Department, Federal Energy Regulatory Commission",2020-11-16,,,FERC-2020-1480-0001,0,federalregister
2020-24902,"Proposed De Minimis Administrative Order on Consent for the Lane Street Ground Water Site in Elkhart, Indiana",Environmental Protection Agency,2020-11-16,,2020-12-16,EPA_FRDOC_0001-26184,0,federalregister
2020-25176,Federal Reserve Bank Services: Notification of the 2021 Private Sector Adjustment Factor and 2021 Fee Schedules of Federal Reserve Priced Services and Electronic Access,Federal Reserve System,2020-11-16,,,FRS-2020-0320-0001,0,federalregister
2020-25049,Significant New Use Rules on Certain Chemical Substances (21-1.B),Environmental Protection Agency,2020-11-16,,2020-12-16,EPA-HQ-OPPT-2020-0513-0001,4,federalregister
2020-25280,Endangered and Threatened Wildlife and Plants; Reclassification of the Red-Cockaded Woodpecker From Endangered to Threatened With a Section 4(d) Rule,"Interior Department, Fish and Wildlife Service",2020-11-16,,,FWS-R4-ES-2019-0018-0031,0,federalregister
2020-24682,"Fisheries of the Caribbean, Gulf of Mexico, and South Atlantic; Snapper-Grouper Fishery of the South Atlantic Region; Regulatory Amendment 34","Commerce Department, National Oceanic and Atmospheric Administration",2020-11-16,,2020-12-16,NOAA-NMFS-2020-0123-0001,12,federalregister
2020-25234,Notice of Public Meeting of the Washington Advisory Committee,Civil Rights Commission,2020-11-16,,,CRC-2020-0298-0001,0,federalregister
2020-25238,"Certificates of Confidentiality; Guidance for Sponsors, Sponsor-Investigators, Researchers, Industry, and Food and Drug Administration Staff; Availability","Health and Human Services Department, Food and Drug Administration",2020-11-16,,,FDA-2019-D-3592-0010,0,federalregister
2020-25196,Data Collection Available for Public Comments,Small Business Administration,2020-11-16,,2021-01-15,,0,federalregister
2020-25169,Agency Information Collection Activities: Request for Comments for Periodic Information Collection,"Transportation Department, Federal Highway Administration",2020-11-16,,2020-12-16,FHWA-2020-0026-0001,0,federalregister
2020-25217,Petition for Waiver of Compliance,"Transportation Department, Federal Railroad Administration",2020-11-16,,,FRA-2020-0086-0003,0,federalregister
2020-25211,Request for Comments of a Previously Approved Information Collection: Cruise Vessel Security and Safety Training Provider Certification,"Transportation Department, Maritime Administration",2020-11-16,https://www.regulations.gov/commenton/MARAD-2020-0153-0001,2020-12-16,MARAD-2020-0153-0001,0,federalregister
2020-25210,Request for Comments of a Previously Approved Information Collection: Automated Mutual Assistance Vessel Rescue System,"Transportation Department, Maritime Administration",2020-11-16,https://www.regulations.gov/commenton/MARAD-2020-0154-0001,2020-12-16,MARAD-2020-0154-0001,0,federalregister
2020-25199,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel RAISING CHAMPIONS (Trawler); Invitation for Public Comments,"Transportation Department, Maritime Administration",2020-11-16,,2020-12-16,MARAD-2020-0152-0001,0,federalregister
2020-25216,"Agency Information Collection Activities; Proposed Renewal; Comment Request; Renewal Without Change of Reports of Foreign Financial Accounts Regulations and FinCEN Report 114, Report of Foreign Bank and Financial Accounts","Treasury Department, Financial Crimes Enforcement Network",2020-11-16,,2021-01-15,FINCEN-2020-0013-0001,93,federalregister
2020-25224,Notice of OFAC Sanctions Actions,"Treasury Department, Foreign Assets Control Office",2020-11-16,,,OFAC_FRDOC_0001-1228,0,federalregister
2020-25325,Sunshine Act Meeting,Unified Carrier Registration Plan,2020-11-16,https://www.regulations.gov/commenton/FMCSA-2013-0161-0162,,FMCSA-2013-0161-0162,0,federalregister
2020-25218,Agency Information Collection Activity: Request for Change of Program or Place of Training,Veterans Affairs Department,2020-11-16,,2021-01-15,VA-2020-VACO-0001-0164,0,federalregister
2020-25273,Sunshine Act Meeting,National Science Foundation,2020-11-16,,,NSF_FRDOC_0001-2597,0,federalregister
2020-25173,"Risk-Informed, Performance-Based Fire Protection for Existing Light-Water Nuclear Power Plants",Nuclear Regulatory Commission,2020-11-16,,2020-12-31,NRC-2020-0231-0001,3,federalregister
2020-25175,Fire Protection for Nuclear Power Plants,Nuclear Regulatory Commission,2020-11-16,,2020-12-31,NRC-2020-0230-0001,3,federalregister
2020-25213,Proposed Submission of Information Collection for OMB Review; Comment Request; Disclosure of Termination Information,Pension Benefit Guaranty Corporation,2020-11-16,,2021-01-15,PBGC-2020-0001-0012,0,federalregister
2020-25202,Self-Regulatory Organizations; National Securities Clearing Corporation; Notice of No Objection to Advance Notice To Enhance National Securities Clearing Corporation's Haircut-Based Volatility Charge Applicable to Illiquid Securities and UITs and Make Certain Other Changes to Procedure XV,Securities and Exchange Commission,2020-11-16,,,SEC-2020-1823-0001,0,federalregister
2020-25221,Agency Information Collection Activities: Homeland Security Acquisition Regulation (HSAR) Regulation on Agency Protests,Homeland Security Department,2020-11-16,,2021-01-15,DHS-2020-0046-0001,0,federalregister
2020-25278,Sunshine Act Meetings,National Council on Disability,2020-11-16,,,NCD-2020-0005-0001,0,federalregister
2020-25179,"Self-Regulatory Organizations; Nasdaq BX, Inc.; Notice of Filing of Proposed Rule Change To Amend Options 4, Section 5, To Limit Short Term Options Series Intervals Between Strikes Which are Available for Quoting and Trading on BX",Securities and Exchange Commission,2020-11-16,,,SEC-2020-1825-0001,0,federalregister
2020-25178,Self-Regulatory Organizations; New York Stock Exchange LLC; Notice of Filing of Proposed Rule Change To Amend the Requirement Applicable to Special Purpose Acquisition Companies Upon Consummation of a Business Combination Concerning Compliance With the Round Lot Shareholder Requirement,Securities and Exchange Commission,2020-11-16,,,SEC-2020-1820-0001,0,federalregister
