document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2017-24924,Agency Information Collection Activities; Proposed Collection; Comment Request; Generic Clearance for the Collection of Qualitative Data on Tobacco Products and Communications,"Health and Human Services Department, Food and Drug Administration",2017-11-17,,2018-01-16,FDA-2014-N-0987-0010,1,federalregister
2017-24925,Agency Information Collection Activities; Proposed Collection; Comment Request; Premarket Notification for a New Dietary Ingredient,"Health and Human Services Department, Food and Drug Administration",2017-11-17,,2018-01-16,FDA-2013-N-0878-0010,2,federalregister
2017-24926,"Agency Information Collection Activities; Proposed Collection; Comment Request; Guidance for Industry, Researchers, Patient Groups, and Food and Drug Administration Staff on Meetings With the Office of Orphan Products Development","Health and Human Services Department, Food and Drug Administration",2017-11-17,,2018-01-16,FDA-2014-D-0313-0010,0,federalregister
2017-25017,"Approval of California Air Plan Revisions, Mojave Desert Air Quality Management District",Environmental Protection Agency,2017-11-17,,2017-12-18,EPA-R09-OAR-2017-0564-0001,4,federalregister
2017-24952,"Possession, Use, and Transfer of Select Agents and Toxins; Addition of Certain Influenza Virus Strains to the List of Select Agents and Toxins",Health and Human Services Department,2017-11-17,,,,0,federalregister
2017-24981,Hazardous Materials: Proposed Termination of M-Number and R-Number Approvals Issued Without an Expiration Date,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2017-11-17,,,PHMSA-2017-0084-0001,2,federalregister
2017-24998,Agency Information Collection Activities; Comment Request; Workforce Flexibility (Workflex) Plan Submission and Reporting Requirements,"Labor Department, Employment and Training Administration",2017-11-17,,2018-01-16,,0,federalregister
2017-24994,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Hazard Communication Standard,Labor Department,2017-11-17,,2017-12-18,DOL_FRDOC_0001-1133,4,federalregister
2017-24996,Information Collection Activities; Comment Request,"Labor Department, Labor Statistics Bureau",2017-11-17,,2018-01-16,,0,federalregister
2017-24995,Proposed Extension of Information Collection; Permissible Equipment Testing,"Labor Department, Mine Safety and Health Administration",2017-11-17,,2018-01-16,MSHA-2017-0034-0001,10,federalregister
2017-24946,Endangered Species; File Nos. 20590 and 20610,"Commerce Department, National Oceanic and Atmospheric Administration",2017-11-17,,2017-12-18,,0,federalregister
2017-24991,Proposed Information Collection; Comment Request; Alaska Commercial Operator's Annual Report (COAR),"Commerce Department, National Oceanic and Atmospheric Administration",2017-11-17,,2018-01-16,,0,federalregister
2017-24978,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Comment Request; Gainful Employment Program-Subpart R-Cohort Default Rates,Education Department,2017-11-17,,2017-12-18,ED-2017-ICCD-0118-0007,0,federalregister
2017-24941,Agency Information Collection Activities; Comment Request; Freedom of Information Act (FOIA) Third Party Perjury Form,Education Department,2017-11-17,,2018-01-16,ED-2017-ICCD-0140-0001,3,federalregister
2017-24971,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; SmartWay Transport Partnership (Renewal),Environmental Protection Agency,2017-11-17,,2017-12-18,EPA-HQ-OAR-2007-0482-0014,0,federalregister
2017-24979,Agency Information Collection Activities: Proposed Collection; Comment Request; Generic Clearance for the Collection of Qualitative Feedback on Agency Service Delivery,Equal Employment Opportunity Commission,2017-11-17,,2017-12-18,EEOC-2017-0004-0001,3,federalregister
2017-24837,Expedited Programs for Regenerative Medicine Therapies for Serious Conditions; Draft Guidance for Industry; Availability,"Health and Human Services Department, Food and Drug Administration",2017-11-17,,2018-02-15,FDA-2017-D-6159-0001,13,federalregister
2017-24809,Airworthiness Directives; The Boeing Company Airplanes,"Transportation Department, Federal Aviation Administration",2017-11-17,,2018-01-02,FAA-2017-1022-0001,5,federalregister
2017-24814,"Airworthiness Directives; Bombardier, Inc., Airplanes","Transportation Department, Federal Aviation Administration",2017-11-17,https://www.regulations.gov/commenton/FAA-2017-1025-0001,2018-01-02,FAA-2017-1025-0001,0,federalregister
2017-24942,"Anchorages; Captain of the Port Puget Sound Zone, WA","Homeland Security Department, Coast Guard",2017-11-17,,2018-01-16,USCG-2016-0916-0196,9,federalregister
2017-24968,Agency Information Collection Activities: Proposed Collection; Comment Request; Revisions to National Flood Insurance Program Maps: Application Forms and Instructions for (C)LOMAs and (C)LOMR-Fs,"Homeland Security Department, Federal Emergency Management Agency",2017-11-17,,2018-01-16,FEMA-2017-0034-0001,3,federalregister
2017-24915,Agency Information Collection Activities; Submission for OMB Review; Comment Request,Federal Trade Commission,2017-11-17,,2017-12-18,FTC-2017-0093-0001,0,federalregister
2017-25015,"Approval of California Air Plan Revisions, Mojave Desert Air Quality Management District",Environmental Protection Agency,2017-11-17,,2017-12-18,EPA-R09-OAR-2017-0573-0001,3,federalregister
2017-24951,"Foreign Quarantine Regulations, Proposed Revision of HHS/CDC Animal Importation Regulations",Health and Human Services Department,2017-11-17,,,,0,federalregister
2017-24950,Total Inward Leakage Requirements for Respirators,Health and Human Services Department,2017-11-17,,,,0,federalregister
2017-24943,Proposed Information Collection; Comment Request; American Community Survey Methods Panel Tests,"Commerce Department, Census Bureau",2017-11-17,,2018-01-16,USBC-2017-0006-0001,7,federalregister
2017-24605,Notice of Meeting: Summit on Trade-Related Standards Issues,"Commerce Department, International Trade Administration",2017-11-17,,2017-12-18,ITA-2017-0007-0001,37,federalregister
2017-24997,Information Collection Activities; Comment Request,"Labor Department, Labor Statistics Bureau",2017-11-17,,2018-01-16,,0,federalregister
2017-24976,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Comment Request; Gainful Employment Programs-Subpart Q,Education Department,2017-11-17,,2017-12-18,ED-2017-ICCD-0116-0006,4,federalregister
2017-24977,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Comment Request; Gainful Employment Program-Subpart Q-Appeals for Debt to Earnings Rates,Education Department,2017-11-17,,2017-12-18,ED-2017-ICCD-0117-0004,0,federalregister
2017-24923,Agency Information Collection Activities; Proposed Collection; Comment Request; Food and Drug Administration Recall Regulations,"Health and Human Services Department, Food and Drug Administration",2017-11-17,,2018-01-16,FDA-2017-N-6175-0001,1,federalregister
2017-24987,Information Collection: Licenses and Radiation Safety Requirements for Irradiators,Nuclear Regulatory Commission,2017-11-17,,2017-12-18,NRC-2017-0127-0002,0,federalregister
2017-24906,New Postal Products,Postal Regulatory Commission,2017-11-17,,2017-11-20,,0,federalregister
2017-25050,"Fisheries of the Caribbean, Gulf of Mexico, and South Atlantic; Reef Fish Fishery of the Gulf of Mexico; Modifications to Greater Amberjack Allowable Harvest and Rebuilding Plan","Commerce Department, National Oceanic and Atmospheric Administration",2017-11-20,,2017-12-05,NOAA-NMFS-2017-0116-0002,11,federalregister
2017-25048,Petition for Exemption; Summary of Petition Received; Bell Helicopter Textron,"Transportation Department, Federal Aviation Administration",2017-11-20,,2017-12-11,FAA-2017-0540-0002,0,federalregister
2017-25074,Buy America Waiver Notification,"Transportation Department, Federal Highway Administration",2017-11-20,,,FHWA-2013-0002-0455,0,federalregister
2017-25098,Proposed Collection; Comment Request for Forms 8609 and 8609A,"Treasury Department, Internal Revenue Service",2017-11-20,,2018-01-19,,0,federalregister
2017-25049,Request for Public Comment: 60 Day Notice for Extension of the Indian Health Service Loan Repayment Program,"Health and Human Services Department, Indian Health Service",2017-11-20,,2018-01-19,IHS_FRDOC_0001-0358,20,federalregister
2017-24870,"Proposed Amendment of Class E Airspace, Selinsgrove, PA","Transportation Department, Federal Aviation Administration",2017-11-20,https://www.regulations.gov/commenton/FAA-2014-0839-0001,2018-01-04,FAA-2014-0839-0001,0,federalregister
2017-25046,Fees; Correction,National Indian Gaming Commission,2017-11-20,,,,0,federalregister
2017-25102,"The Department of Homeland Security, National Protection and Programs Directorate, National Initiative for Cybersecurity Careers and Studies Cybersecurity Training and Education Catalog Collection",Homeland Security Department,2017-11-20,,2018-01-19,DHS-2017-0048-0001,5,federalregister
2017-25096,Agency Information Collection Activities: Requirements for Coal Exploration,"Interior Department, Surface Mining Reclamation and Enforcement Office",2017-11-20,,2018-01-19,,0,federalregister
2017-25097,Agency Information Collection Activities: Surface Mining Permit Applications-Minimum Requirements for Reclamation and Operation Plan,"Interior Department, Surface Mining Reclamation and Enforcement Office",2017-11-20,,2018-01-19,,0,federalregister
2017-25047,Petition for Exemption; Summary of Petition Received; Bell Helicopter Textron,"Transportation Department, Federal Aviation Administration",2017-11-20,https://www.regulations.gov/commenton/FAA-2017-0604-0002,2017-12-11,FAA-2017-0604-0002,1,federalregister
2017-25052,Petition for Exemption; Summary of Petition Received,"Transportation Department, Federal Aviation Administration",2017-11-20,,2017-12-11,FAA-2013-0015-0007,1,federalregister
2017-25099,Notice of Request for a New Information Collection: Food Safety Behaviors and Consumer Education: Focus Group Research,"Agriculture Department, Food Safety and Inspection Service",2017-11-20,,2018-01-19,FSIS-2017-0042-0001,4,federalregister
2017-24813,Airworthiness Directives; The Boeing Company Airplanes,"Transportation Department, Federal Aviation Administration",2017-11-20,https://www.regulations.gov/commenton/FAA-2017-1026-0001,2018-01-04,FAA-2017-1026-0001,1,federalregister
2017-24869,"Proposed Amendment of Class E Airspace, Moundsville, WV","Transportation Department, Federal Aviation Administration",2017-11-20,https://www.regulations.gov/commenton/FAA-2017-0878-0001,2018-01-04,FAA-2017-0878-0001,0,federalregister
2017-24851,"Proposed Amendment of Class E Airspace for the Following Ohio Towns; Millersburg, OH and Coshocton, OH","Transportation Department, Federal Aviation Administration",2017-11-20,,2018-01-04,FAA-2017-0342-0020,0,federalregister
2017-25045,Approval and Promulgation of Air Quality Implementation Plans; Arkansas; Infrastructure State Implementation Plan Requirements for the National Ambient Air Quality Standards,Environmental Protection Agency,2017-11-20,,2017-12-20,EPA-R06-OAR-2017-0435-0011,1,federalregister
2017-25095,Agency Information Collection Activities: Requirements for Permits for Special Categories of Mining,"Interior Department, Surface Mining Reclamation and Enforcement Office",2017-11-20,,2018-01-19,,0,federalregister
2017-25069,Notice of Final Federal Agency Action on Proposed Highway in Arizona,"Transportation Department, Federal Highway Administration",2017-11-20,,,FHWA-2013-0002-0456,0,federalregister
2017-25016,Petition of the Coalition for Fair Port Practices for Rulemaking; Notice of Public Hearing and Request for Comments,Federal Maritime Commission,2017-11-20,,2017-12-08,FMC-2017-0071-0001,0,federalregister
2017-25065,Medical Devices; Exemption From Premarket Notification: Over-the-Counter Denture Repair Kits,"Health and Human Services Department, Food and Drug Administration",2017-11-20,,2018-01-19,FDA-2017-P-5124-0003,0,federalregister
2017-24853,National Institute of General Medical Sciences Notice of Organizational Change,"Health and Human Services Department, National Institutes of Health",2017-11-20,,2017-12-04,,0,federalregister
2017-25076,Cooperative Research and Development Agreement-Robotic Aircraft for Sensors Program for Maritime,"Homeland Security Department, Coast Guard",2017-11-20,,2017-12-20,USCG-2017-0957-0001,0,federalregister
