document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2019-20722,"Agency Information Collection Activity Under OMB Review: Department of Veterans Affairs Acquisition Regulation (VAAR) Clause 852.211-72, Technical Industry Standards",Veterans Affairs Department,2019-09-25,,2019-10-25,VA-2019-VACO-0001-0123,0,federalregister
2019-20716,Proposed Amendment and Establishment of Multiple Air Traffic Service (ATS) Routes; Western United States,"Transportation Department, Federal Aviation Administration",2019-09-26,,2019-11-12,FAA-2019-0660-0001,0,federalregister
2019-20540,"Regulations Prohibiting Issuance, Reliance, or Defense of Improper Agency Guidance, Notice of Petition for Rulemaking",Energy Department,2019-09-26,,2019-12-26,DOE-HQ-2020-0002-0001,12,federalregister
2019-20931,"Proposed Revocation of Class E Airspace; Alpine, TX: Withdrawal","Transportation Department, Federal Aviation Administration",2019-09-26,,,FAA-2019-0034-0003,0,federalregister
2019-20621,TRICARE; Reserve and Guard Family Member Benefits; Early Eligibility TRICARE and Transitional Assistance Management Program for Certain Reserve Component Members; Extended TRICARE Program Coverage for Certain National Guard Members,Defense Department,2019-09-26,,2019-11-25,DOD-2019-HA-0090-0001,1,federalregister
2019-20635,Comment Sought on WIA Petitions for Declaratory Ruling and Rulemaking and CTIA Petition for Declaratory Ruling,Federal Communications Commission,2019-09-26,,2019-10-15,FCC-2019-0274-0001,0,federalregister
2019-20555,Defense Federal Acquisition Regulation Supplement: Exception to Competition for Certain Follow-On Production Contracts (DFARS Case 2019-D031),"Defense Department, Defense Acquisition Regulations System",2019-09-26,,2019-11-25,DARS-2019-0051-0001,0,federalregister
2019-20834,Federal Housing Administration (FHA): Section 232 Healthcare Facility Insurance Program-Memory Care Residents; Correction,Housing and Urban Development Department,2019-09-26,,2019-11-12,HUD-2019-0076-0002,0,federalregister
2019-20888,Agency Information Collection Activities Under OMB Review,Commodity Futures Trading Commission,2019-09-26,,2019-10-28,CFTC-2019-0090-0001,0,federalregister
2019-20951,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; NESHAP for Commercial Ethylene Oxide Sterilization and Fumigation Operations (Renewal),Environmental Protection Agency,2019-09-26,,2019-10-28,EPA-HQ-OECA-2012-0664-0009,0,federalregister
2019-20947,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; Registration of Fuels and Fuel Additives: Health-Effects Research Requirements for Manufacturers (Renewal),Environmental Protection Agency,2019-09-26,,2019-10-28,EPA-HQ-OAR-2006-0525-0016,0,federalregister
2019-20943,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; EPA's ENERGY STAR Program in the Commercial and Industrial Sectors (Renewal),Environmental Protection Agency,2019-09-26,,2019-10-28,EPA-HQ-OAR-2006-0407-0072,0,federalregister
2019-20952,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; NESHAP for Automobile and Light-Duty Truck Surface Coating (Renewal),Environmental Protection Agency,2019-09-26,,2019-10-28,EPA-HQ-OECA-2012-0690-0008,2,federalregister
2019-20920,Agency Information Collection Activities: Proposed Collection Renewal; Comment Request (OMB No. 3064-0200),Federal Deposit Insurance Corporation,2019-09-26,,2019-11-25,FDIC-2019-0103-0001,0,federalregister
2019-20949,"Providing Regulatory Submissions for Medical Devices in Electronic Format-Submissions Under Section 745A(b) of the Federal Food, Drug, and Cosmetic Act; Draft Guidance for Industry and Food and Drug Administration Staff; Availability","Health and Human Services Department, Food and Drug Administration",2019-09-26,,2019-11-25,FDA-2019-D-3769-0001,3,federalregister
2019-20549,"Fisheries of the Caribbean, Gulf of Mexico, and South Atlantic; Atlantic Highly Migratory Species; Coral and Coral Reefs of the Gulf of Mexico; Amendment 9","Commerce Department, National Oceanic and Atmospheric Administration",2019-09-26,,2019-11-25,NOAA-NMFS-2017-0146-0034,11284,federalregister
2019-20917,Mail Classification Schedule,Postal Regulatory Commission,2019-09-26,,2019-09-30,,0,federalregister
2019-20887,Vacancy Posting for a Member of the Administrative Review Board,Labor Department,2019-09-26,,2019-10-23,DOL_FRDOC_0001-1394,0,federalregister
2019-20910,30-Day Notice of Proposed Information Collection: U.S. Passport Renewal Application for Eligible Individuals,State Department,2019-09-26,,2019-10-28,,0,federalregister
2019-20901,Agency Information Collection Activities: Requests for Comments; Clearance of a Renewed Approval of Information Collection: Alternative Pilot Physical Examination and Education Requirements,"Transportation Department, Federal Aviation Administration",2019-09-26,,2019-11-25,FAA-2019-0755-0001,0,federalregister
2019-20929,Deepwater Port License Application: West Delta LNG LLC,"Transportation Department, Maritime Administration",2019-09-26,https://www.regulations.gov/commenton/MARAD-2019-0095-0004,,MARAD-2019-0095-0004,0,federalregister
2019-20877,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Multiple IRS Information Collection Requests,Treasury Department,2019-09-26,,2019-10-28,,0,federalregister
2019-20961,Monsanto Company; Availability of Petition for Determination of Nonregulated Status of Cotton Genetically Engineered for Insect Resistance,"Agriculture Department, Animal and Plant Health Inspection Service",2019-09-26,,2019-11-25,APHIS-2019-0050-0001,36,federalregister
2019-20918,Agency Information Collection Activities; Comment Request; Accrediting Agencies Reporting Activities for Institutions and Programs-Database of Accredited Postsecondary Institution and Programs (DAPIP),Education Department,2019-09-26,,2019-11-25,ED-2019-ICCD-0124-0001,2,federalregister
2019-20945,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; NESHAP for Gasoline Distribution Facilities (Renewal),Environmental Protection Agency,2019-09-26,,2019-10-28,EPA-HQ-OECA-2012-0662-0009,0,federalregister
2019-20946,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; NSPS for Commercial and Industrial Solid Waste Incineration (CISWI) Units (Renewal),Environmental Protection Agency,2019-09-26,,2019-10-28,EPA-HQ-OECA-2012-0681-0008,0,federalregister
2019-20944,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; NSPS for Incinerators (Renewal),Environmental Protection Agency,2019-09-26,,2019-10-28,EPA-HQ-OECA-2012-0646-0008,0,federalregister
2019-20953,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; NESHAP for Iron and Steel Foundries (Renewal),Environmental Protection Agency,2019-09-26,,2019-10-28,EPA-HQ-OECA-2012-0697-0008,0,federalregister
2019-20886,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; Control of Evaporative Emissions From New and In-Use Portable Gasoline Containers (Renewal),Environmental Protection Agency,2019-09-26,,2019-10-28,EPA-HQ-OAR-2013-0118-0011,0,federalregister
2019-20954,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; Data Requirements Rule for the 1-Hour Sulfur Dioxide Primary National Ambient Air Quality Standard (Renewal),Environmental Protection Agency,2019-09-26,,2019-10-28,EPA-HQ-OAR-2013-0711-0142,0,federalregister
2019-20925,Integrated Science Assessment for Ozone and Related Photochemical Oxidants (External Review Draft),Environmental Protection Agency,2019-09-26,,2019-12-02,EPA-HQ-ORD-2018-0274-0017,18,federalregister
2019-20928,Proposed Agency Information Collection Activities; Comment Request,Federal Reserve System,2019-09-26,,2019-11-25,FRS-2019-0318-0001,0,federalregister
2019-20871,Agency Information Collection Activities: Proposed Collection; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2019-09-26,,2019-11-25,CMS-2019-0144-0001,0,federalregister
2019-20934,New Postal Products,Postal Regulatory Commission,2019-09-26,,2019-09-30,,0,federalregister
2019-20489,Announcement of public meeting: Legal Expense Fund Regulation,Government Ethics Office,2019-09-26,,2019-11-05,GEO-2019-0007-0001,0,federalregister
2019-20937,Agency Information Collection Activities; Proposed Collection; Comment Request; Hazard Analysis and Critical Control Point Procedures for the Safe and Sanitary Processing and Importing of Juice,"Health and Human Services Department, Food and Drug Administration",2019-09-26,,2019-11-25,FDA-2013-N-1427-0005,0,federalregister
2019-20880,Hazardous Materials: Oregon Hazardous Waste Management Regulation,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2019-09-26,https://www.regulations.gov/commenton/PHMSA-2016-0163-0013,,PHMSA-2016-0163-0013,0,federalregister
2019-20876,"Agency Information Collection Activities; Submission for OMB Review; Comment Request; FHA New Account Request, Transition Request, and Transfer Request",Treasury Department,2019-09-26,,2019-10-28,,0,federalregister
2019-20904,"Parts and Accessories Necessary for Safe Operation; Vision Systems North America, Inc. Application for an Exemption","Transportation Department, Federal Motor Carrier Safety Administration",2019-09-26,,2019-10-28,FMCSA-2019-0159-0001,5,federalregister
2019-20785,"Regulation of Persistent, Bioaccumulative, and Toxic Chemicals Under TSCA Section 6(h); Extension of Comment Period",Environmental Protection Agency,2019-09-26,,2019-10-28,EPA-HQ-OPPT-2019-0080-0529,0,federalregister
2019-20558,Defense Federal Acquisition Regulation Supplement: Market Research and Value Analysis for the Determination of Price Reasonableness (DFARS Case 2019-D027),"Defense Department, Defense Acquisition Regulations System",2019-09-26,,2019-11-25,DARS-2019-0050-0001,1,federalregister
2019-20885,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; EPA's ENERGY STAR® Product Labeling (Renewal),Environmental Protection Agency,2019-09-26,,2019-10-28,EPA-HQ-OAR-2003-0033-0127,0,federalregister
2019-21012,Stakeholder Input on Best Practices for Establishment and Operation of Local Community Advisory Boards in Response to a Portion of the Nuclear Energy Innovation and Modernization Act,Nuclear Regulatory Commission,2019-09-27,,2019-11-15,NRC-2019-0073-0030,11,federalregister
2019-20986,"Notice of Submission Deadline for Schedule Information for Chicago O'Hare International Airport, John F. Kennedy International Airport, Los Angeles International Airport, and San Francisco International Airport for the Summer 2020 Scheduling Season","Transportation Department, Federal Aviation Administration",2019-09-27,,2019-10-03,FAA-2013-0002-0005,0,federalregister
2019-21007,"National Express Transit Corporation-Acquisition of Control-Fox Bus Lines, Inc.",Surface Transportation Board,2019-09-27,,2019-11-12,STB-2019-0141-0001,0,federalregister
2019-20960,Proposed Collection; Comment Request for Form Project,"Treasury Department, Internal Revenue Service",2019-09-27,,2019-11-26,,0,federalregister
2019-21029,Magnuson-Stevens Act Provisions; General Provisions for Domestic Fisheries; Pacific Coast Groundfish Fishery; Application for an Exempted Fishing Permit,"Commerce Department, National Oceanic and Atmospheric Administration",2019-09-27,,2019-10-15,,0,federalregister
2019-20997,Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to Marine Site Characterization Surveys Off of Delaware and Maryland,"Commerce Department, National Oceanic and Atmospheric Administration",2019-09-27,,2019-10-28,,0,federalregister
2019-21019,Information Collections Being Reviewed by the Federal Communications Commission Under Delegated Authority,Federal Communications Commission,2019-09-27,,2019-11-26,FCC-2019-0279-0001,0,federalregister
2019-20985,Agency Information Collection Activities; Proposed Collection; Comment Request,Federal Trade Commission,2019-09-27,,2019-11-26,FTC-2019-0079-0001,2,federalregister
2019-20967,Agency Information Collection Activities; Proposed Collection; Comment Request,Federal Trade Commission,2019-09-27,,2019-11-26,FTC-2019-0080-0001,1,federalregister
2019-20350,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Employment Information Form,Labor Department,2019-09-27,,2019-10-28,DOL_FRDOC_0001-1395,0,federalregister
2019-20972,"Applicability of Existing Regulatory Guides to the Design, Construction, and Operation of an Independent Spent Fuel Storage Installation",Nuclear Regulatory Commission,2019-09-27,,,NRC-2019-0157-0001,0,federalregister
2019-20995,Procurement List; Proposed deletions,Committee for Purchase From People Who Are Blind or Severely Disabled,2019-09-27,,2019-10-27,CPPBSD-2019-0064-0001,0,federalregister
